Wiki_ID,genres
10158733,['Drama']
675574,"['Comedy', 'Adventure', 'Action']"
92999,"['Drama', 'Comedy']"
6521673,"['Drama', 'Comedy', 'Crime', 'Indie']"
24551073,"['Drama', 'Comedy', 'Romance Film']"
4815029,"['Drama', 'Indie']"
987370,"['Drama', 'Comedy', 'Science Fiction']"
9980905,['Comedy']
113549,"['Crime', 'Horror', 'Mystery']"
2071077,"['Drama', 'Thriller', 'Indie', 'Horror', 'Mystery']"
23752302,"['Comedy', 'Documentary']"
7961608,"['Drama', 'Crime']"
10193,"['Drama', 'Thriller', 'Action', 'Crime']"
29561419,"['Adventure', 'Action', 'Family Film']"
6245744,"['Drama', 'Romance Film', 'Indie', 'Family Film']"
17257463,"['Drama', 'Romance Film', 'World cinema', 'Musical']"
13893715,"['Drama', 'Romance Film', 'Indie', 'Musical']"
92540,"['Drama', 'Romance Film', 'Documentary', 'History']"
16298384,"['Drama', 'Crime', 'Indie', 'World cinema']"
3461760,"['Drama', 'Action', 'Indie', 'History']"
4306224,"['Drama', 'Thriller', 'Crime', 'Mystery']"
1660909,"['Comedy', 'Adventure', 'Family Film', 'History']"
964721,"['Drama', 'Action', 'History']"
9078818,"['Drama', 'Thriller']"
3377778,"['Drama', 'Crime']"
1346716,['Drama']
11440428,"['Drama', 'World cinema']"
5529883,"['Drama', 'Crime', 'Indie']"
16915757,"['Drama', 'Comedy', 'World cinema', 'Science Fiction']"
2420828,"['Drama', 'Romance Film', 'Indie']"
1394726,"['Comedy', 'Romance Film']"
1882179,"['Adventure', 'Action', 'Science Fiction', 'Family Film']"
17916735,"['Drama', 'Comedy', 'Crime']"
30332612,"['Drama', 'Comedy', 'Romance Film', 'Action', 'Musical']"
770066,['Drama']
547526,['Comedy']
1099178,"['Comedy', 'Romance Film', 'Adventure', 'Family Film', 'Musical']"
13837148,['Family Film']
1405466,"['Comedy', 'Romance Film']"
27265721,"['Drama', 'Comedy', 'Romance Film', 'Adventure']"
3895377,"['Comedy', 'Romance Film', 'Indie']"
3859693,"['Drama', 'Comedy', 'World cinema']"
511351,"['Comedy', 'Family Film']"
32912072,['Drama']
26705991,"['Drama', 'World cinema', 'Family Film', 'Musical']"
817516,"['Comedy', 'Adventure']"
5733558,"['Comedy', 'Adventure', 'Action']"
9006288,"['Comedy', 'Adventure', 'Action']"
25967434,['Horror']
28602603,['Mystery']
17825230,"['Drama', 'Comedy', 'Indie', 'Documentary']"
2134635,['Horror']
1666550,"['Adventure', 'Action', 'Crime']"
31217842,['Drama']
3547149,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
27947243,"['Drama', 'History']"
3342111,['Drama']
25129766,"['Drama', 'Comedy', 'Thriller', 'Horror', 'Mystery']"
16682941,"['Drama', 'Romance Film', 'World cinema']"
36239136,['Drama']
23077560,"['Comedy', 'Romance Film', 'Indie']"
309553,"['World cinema', 'Science Fiction', 'Family Film', 'Musical']"
1186395,"['Drama', 'History']"
1236170,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
1499348,"['Comedy', 'Romance Film', 'Adventure', 'Family Film', 'Musical']"
74966,"['Drama', 'Romance Film']"
960657,"['Drama', 'Romance Film', 'History']"
10825132,"['Drama', 'Romance Film', 'Thriller', 'Mystery', 'History']"
3300191,"['Thriller', 'Adventure', 'Action', 'Crime', 'Mystery']"
27027207,"['Documentary', 'History']"
6534317,"['Drama', 'Romance Film', 'Adventure', 'Action', 'World cinema']"
23887068,"['Drama', 'Thriller', 'Adventure', 'Action', 'Horror', 'Mystery']"
21857942,"['Adventure', 'Action', 'Family Film']"
8187258,"['Comedy', 'Romance Film']"
28245273,"['Drama', 'Adventure']"
880056,"['Comedy', 'Horror', 'Teen']"
16264226,"['Drama', 'Comedy', 'Thriller', 'Crime', 'Documentary']"
2308701,"['Drama', 'Adventure', 'Action']"
1354757,"['Drama', 'Thriller', 'Crime', 'Mystery']"
19752168,"['Drama', 'Thriller', 'Horror']"
14910247,"['Comedy', 'World cinema', 'Musical']"
26707166,"['Drama', 'Comedy', 'Indie', 'World cinema']"
15114733,"['Drama', 'Thriller', 'Crime', 'World cinema']"
14185043,['Drama']
12667164,"['Comedy', 'Romance Film', 'World cinema', 'Musical']"
26571536,"['Comedy', 'Romance Film', 'Indie']"
7694669,"['Thriller', 'Crime', 'Horror']"
25419009,"['Drama', 'Crime', 'World cinema']"
1368785,"['Drama', 'Thriller', 'Action', 'Science Fiction']"
2195842,"['Comedy', 'Thriller']"
3787708,"['Comedy', 'Adventure', 'Action', 'Crime']"
29783609,"['Drama', 'Comedy', 'Romance Film']"
8783864,['Documentary']
3373582,['Documentary']
1604763,"['Drama', 'Indie']"
5276217,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
171588,"['Comedy', 'Musical']"
213015,['Drama']
1394579,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
2367298,"['Drama', 'Indie']"
93760,['Drama']
68485,"['Drama', 'Thriller', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
19012797,"['Thriller', 'Horror']"
31953707,"['Drama', 'Comedy', 'Adventure', 'Action', 'Crime', 'Indie']"
5866831,"['Romance Film', 'Adventure', 'Action', 'Science Fiction']"
8023659,"['Comedy', 'Adventure', 'Family Film', 'Teen']"
15293407,"['Drama', 'World cinema', 'Musical']"
101899,"['Drama', 'Romance Film', 'Thriller', 'Adventure', 'Action']"
2995876,['Horror']
33935867,['Drama']
10173459,"['Drama', 'Romance Film', 'Thriller', 'Crime']"
2274938,"['Indie', 'Horror', 'Teen']"
3069436,"['Drama', 'Indie']"
815934,"['Drama', 'Romance Film', 'Musical']"
33183721,"['Drama', 'Romance Film']"
25244431,"['Comedy', 'Romance Film', 'Thriller', 'Adventure', 'Action', 'Crime', 'World cinema', 'Musical']"
2681496,"['Drama', 'Indie']"
3653844,"['Drama', 'World cinema']"
948337,"['Drama', 'Thriller', 'Mystery']"
25289777,"['Drama', 'World cinema']"
17901688,"['Comedy', 'Adventure', 'Science Fiction', 'Family Film']"
183061,"['Comedy', 'Romance Film', 'Indie', 'Science Fiction', 'Musical']"
24630747,"['Thriller', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
24513830,['Documentary']
2150615,"['Comedy', 'Adventure', 'Action', 'Indie', 'World cinema', 'Family Film']"
11789084,"['Drama', 'History']"
7677968,"['Horror', 'Teen']"
11484373,"['Adventure', 'Science Fiction', 'Family Film']"
30818824,"['Drama', 'Adventure', 'Crime']"
63504,"['Drama', 'Thriller', 'Crime', 'Mystery']"
365025,['Comedy']
24436496,"['Drama', 'Crime', 'Indie']"
21487398,"['Drama', 'Indie']"
2372920,"['Drama', 'Comedy']"
1985184,"['Drama', 'Romance Film', 'Adventure', 'World cinema']"
21437273,['Action']
20886980,"['Drama', 'Musical']"
451817,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
5865566,"['Drama', 'Comedy', 'Romance Film']"
6146439,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime', 'Mystery']"
535971,"['Adventure', 'Action', 'Documentary']"
12281413,"['Drama', 'Romance Film']"
1304986,"['Drama', 'Comedy', 'Thriller', 'Adventure', 'Action', 'Crime', 'Family Film', 'Mystery']"
8867686,"['Drama', 'Thriller', 'Action', 'Crime']"
36448393,"['Drama', 'Comedy']"
22240282,['Documentary']
3701905,"['Science Fiction', 'Family Film']"
2378574,"['Comedy', 'Adventure', 'Action']"
654530,"['Drama', 'Romance Film', 'Adventure', 'History']"
1256990,"['Drama', 'Thriller', 'Indie', 'Horror']"
6920292,"['Comedy', 'Romance Film', 'Indie']"
234537,"['Drama', 'Thriller', 'Action', 'Science Fiction']"
10155579,"['Drama', 'Comedy', 'Musical']"
6551171,"['Comedy', 'Romance Film', 'Thriller', 'Adventure', 'Action', 'Indie', 'Science Fiction', 'Family Film']"
4941332,"['Comedy', 'Family Film']"
6814883,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
3509663,"['Drama', 'Comedy', 'Crime', 'Indie', 'World cinema']"
25862453,"['Drama', 'Thriller', 'Adventure', 'Action', 'Science Fiction']"
12535147,"['Drama', 'Thriller']"
956598,['Horror']
4286797,"['Drama', 'Romance Film', 'World cinema']"
442675,"['Comedy', 'Thriller', 'Mystery']"
3070954,"['Drama', 'Comedy', 'Action', 'Family Film']"
1068346,"['Drama', 'Comedy', 'Romance Film', 'Science Fiction']"
2886835,"['Drama', 'Comedy', 'Indie', 'Family Film']"
31738289,"['Drama', 'Action', 'Crime']"
6268880,"['Thriller', 'Adventure', 'Action']"
788543,"['Comedy', 'Family Film', 'Teen']"
23755411,"['Drama', 'Indie']"
3698195,"['Drama', 'Thriller', 'Crime', 'Mystery']"
2423367,"['Drama', 'Comedy', 'Romance Film', 'Thriller', 'Indie']"
22712364,"['Drama', 'Thriller', 'Crime']"
10570436,['Horror']
8433769,"['Comedy', 'World cinema']"
5871901,"['Drama', 'Comedy', 'Romance Film', 'Science Fiction']"
900231,"['Comedy', 'Adventure', 'Action', 'Indie', 'Musical']"
28418592,"['Comedy', 'World cinema', 'Family Film']"
21029252,"['Comedy', 'Teen']"
1367497,['Drama']
386124,['Comedy']
2457278,"['Drama', 'Comedy', 'Thriller']"
1274324,"['Drama', 'Comedy', 'Romance Film']"
8557673,"['Comedy', 'Romance Film', 'Thriller', 'Adventure', 'Action', 'Crime']"
16686744,"['Comedy', 'Indie', 'Horror']"
1223684,"['Drama', 'Romance Film', 'World cinema', 'Musical']"
39311,"['Drama', 'Thriller', 'Documentary', 'Mystery', 'History']"
19490640,"['Drama', 'Indie', 'World cinema']"
29785,"['Comedy', 'Thriller', 'Action']"
25946368,"['Comedy', 'Romance Film', 'Indie']"
698242,"['Drama', 'Thriller', 'Crime', 'Horror', 'Mystery']"
6123971,"['Drama', 'Romance Film']"
6299822,"['Documentary', 'Musical']"
21510686,"['Drama', 'Romance Film', 'Indie']"
36814246,"['Drama', 'Indie', 'Science Fiction', 'Horror']"
26949434,"['Thriller', 'Action', 'Science Fiction', 'Mystery']"
8077348,['Romance Film']
4446736,"['Adventure', 'Action', 'World cinema', 'Science Fiction', 'Family Film']"
2246413,"['Drama', 'Thriller', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
79848,['Comedy']
8356458,['Drama']
22215272,"['Comedy', 'Adventure', 'Action', 'Crime']"
1192675,"['Drama', 'Thriller', 'Crime']"
3492340,"['Thriller', 'Crime', 'Mystery']"
5349271,"['Comedy', 'Romance Film']"
2807539,"['Drama', 'Comedy', 'Adventure', 'Action', 'Crime', 'History']"
407288,"['Thriller', 'Adventure', 'Action', 'Crime']"
26127858,['Comedy']
4305147,['Drama']
29609480,"['Comedy', 'Adventure', 'Family Film']"
872497,"['Drama', 'Romance Film', 'Thriller', 'Adventure', 'Action', 'Crime', 'History']"
2724049,"['Comedy', 'Romance Film']"
791765,['World cinema']
17876236,"['Drama', 'Comedy', 'Mystery']"
1189614,"['Comedy', 'Romance Film', 'Crime', 'Teen']"
4393011,"['Thriller', 'Science Fiction', 'Horror']"
3585676,"['World cinema', 'Documentary']"
15554935,"['Drama', 'World cinema', 'Musical']"
3151857,"['Comedy', 'Adventure', 'Science Fiction', 'Family Film', 'Musical']"
27093639,"['Drama', 'Thriller', 'Action', 'Crime']"
10811554,"['Drama', 'Thriller', 'Crime', 'Mystery']"
3069564,"['Thriller', 'Crime', 'Horror']"
1599839,"['Drama', 'Comedy', 'Romance Film']"
31572779,"['Adventure', 'Action', 'World cinema', 'Science Fiction', 'Horror']"
258732,"['Drama', 'Comedy', 'Romance Film']"
9036671,"['Drama', 'History']"
36035404,"['Drama', 'Romance Film']"
33398373,['Thriller']
1411281,"['Adventure', 'World cinema', 'Science Fiction']"
19898036,"['Drama', 'Comedy', 'Indie']"
4158013,"['Thriller', 'Mystery']"
11153699,"['Comedy', 'Indie']"
4510808,"['Comedy', 'Adventure']"
25080984,"['Drama', 'Documentary', 'History']"
1979044,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
34571263,['Family Film']
6831954,"['Family Film', 'Musical']"
28085067,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
1010796,"['Indie', 'Horror']"
680006,"['Drama', 'Adventure', 'Science Fiction', 'Family Film', 'Musical']"
5992871,"['Drama', 'Comedy', 'Family Film']"
25255778,['Adventure']
34942818,"['Comedy', 'Romance Film']"
33720652,['Comedy']
29828688,"['Drama', 'Comedy']"
1307241,"['Drama', 'Thriller', 'Adventure', 'Science Fiction', 'Horror', 'Mystery']"
28370864,"['Comedy', 'Adventure', 'Action', 'Crime']"
352455,"['Drama', 'Comedy', 'Adventure', 'Action']"
770156,"['Drama', 'Comedy', 'Romance Film', 'Teen']"
23978622,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
16489470,"['Drama', 'Romance Film']"
9386805,"['Adventure', 'Family Film']"
2809621,"['Drama', 'Thriller', 'Science Fiction', 'Mystery']"
2682902,"['Thriller', 'Adventure', 'Action', 'History']"
2390149,"['Comedy', 'Crime']"
2430462,"['Drama', 'Thriller', 'Adventure', 'Action', 'Science Fiction']"
5334800,"['Drama', 'Romance Film', 'Thriller', 'Crime', 'Mystery']"
18692472,['Family Film']
1033167,"['Drama', 'Adventure', 'Action', 'Science Fiction', 'Horror']"
32438858,"['Drama', 'Crime']"
1799076,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
460052,"['Drama', 'Thriller', 'Crime', 'Mystery']"
7220623,"['Crime', 'Indie', 'Documentary']"
4280890,"['Comedy', 'Science Fiction']"
27947161,['History']
2480188,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
2262145,['Comedy']
982480,"['Adventure', 'Action', 'Science Fiction']"
2295321,"['Drama', 'Thriller', 'Crime', 'Mystery']"
25207368,"['Thriller', 'World cinema', 'Horror']"
30173996,"['Drama', 'Crime', 'Indie', 'World cinema']"
11242,"['Adventure', 'Action', 'World cinema', 'Science Fiction', 'Family Film']"
27326936,"['Thriller', 'Horror']"
168597,"['Drama', 'Comedy', 'Romance Film', 'Science Fiction', 'Family Film']"
2338401,"['Drama', 'Romance Film', 'Thriller', 'Adventure', 'Action', 'Crime', 'History']"
2903806,['Horror']
6012106,"['Drama', 'Comedy']"
26806844,"['Indie', 'Documentary']"
2046787,"['Comedy', 'Horror']"
15837630,"['Drama', 'Comedy', 'Crime', 'Indie']"
19360778,"['Drama', 'Crime']"
1186616,"['Drama', 'Thriller', 'Horror']"
34014071,['Family Film']
4420919,"['Drama', 'Comedy', 'Adventure', 'Action', 'Indie', 'Science Fiction']"
5276740,"['Drama', 'Comedy', 'Romance Film', 'World cinema']"
20699250,"['Drama', 'Indie']"
21630161,['Drama']
27485441,"['Thriller', 'Action', 'Crime']"
6190804,"['Comedy', 'Adventure', 'Action', 'Teen']"
26723415,"['Thriller', 'Horror']"
12971929,"['Drama', 'Romance Film', 'Thriller', 'World cinema']"
23524192,"['Drama', 'Adventure', 'Action', 'World cinema', 'Family Film']"
26218953,"['Comedy', 'Romance Film', 'Indie']"
1439951,"['Drama', 'Musical']"
5456819,"['Drama', 'Thriller', 'Mystery', 'Teen']"
12152728,['Comedy']
2696891,"['Comedy', 'Science Fiction', 'Family Film']"
1067272,"['Drama', 'Comedy', 'Romance Film', 'Crime']"
1732917,"['Thriller', 'Adventure', 'Action', 'Crime']"
2980189,"['Indie', 'Documentary']"
29294207,"['Comedy', 'Adventure', 'Action']"
1371138,"['Drama', 'Adventure', 'Family Film', 'Musical']"
31269549,"['Comedy', 'Adventure', 'Family Film']"
27122422,"['Drama', 'Romance Film']"
18640429,"['Drama', 'Thriller', 'Adventure', 'Action', 'Teen']"
948608,"['Drama', 'Romance Film', 'Teen']"
7165700,"['Comedy', 'Teen']"
2056480,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
2191058,"['Comedy', 'World cinema', 'Science Fiction']"
26224556,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
693325,"['Drama', 'Comedy', 'Romance Film']"
19076629,"['Drama', 'Adventure', 'Action', 'World cinema', 'Musical']"
32897944,"['Drama', 'Science Fiction']"
34660676,['Comedy']
1789996,"['Drama', 'Thriller', 'Indie', 'Horror', 'Mystery']"
3032361,"['Comedy', 'Romance Film']"
11921473,"['Drama', 'Romance Film', 'World cinema']"
217784,"['Comedy', 'Adventure', 'Science Fiction', 'Family Film', 'Musical']"
4362517,"['Comedy', 'Crime', 'World cinema']"
23977758,"['Drama', 'Comedy', 'Romance Film', 'World cinema', 'Musical']"
27888241,"['Comedy', 'Science Fiction', 'Family Film']"
10701274,"['Drama', 'Science Fiction', 'Family Film']"
4260551,"['Drama', 'Science Fiction']"
17778990,"['Comedy', 'Romance Film']"
26601543,"['Drama', 'History']"
10487,"['Comedy', 'Indie', 'Horror']"
5865997,"['Drama', 'Comedy', 'World cinema']"
10579768,"['Drama', 'Romance Film', 'Teen']"
1482557,"['Drama', 'History']"
24195690,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
24228775,"['Drama', 'World cinema']"
3119257,"['Thriller', 'Adventure', 'Action', 'Science Fiction']"
161897,"['Drama', 'Crime']"
1016655,"['Drama', 'Comedy']"
6446995,"['Drama', 'Comedy', 'Adventure', 'Action', 'Crime']"
28150124,"['Drama', 'Comedy', 'Documentary']"
26911870,"['Thriller', 'Action', 'Horror']"
5890466,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
23819161,"['Drama', 'Romance Film', 'World cinema', 'Family Film', 'Musical']"
2636682,"['Drama', 'Thriller', 'Mystery']"
29454281,"['Drama', 'Comedy']"
11501271,"['Drama', 'Romance Film']"
246963,"['Drama', 'Comedy', 'Romance Film', 'Thriller', 'Crime', 'Indie']"
12758034,"['Drama', 'Comedy', 'Romance Film', 'Family Film', 'Musical', 'Teen']"
358367,"['Adventure', 'Science Fiction', 'Family Film', 'Musical']"
28027063,"['Drama', 'Thriller', 'Adventure', 'Action', 'Mystery']"
2363625,"['Drama', 'Thriller', 'World cinema']"
12823099,"['Drama', 'Comedy', 'Family Film', 'Musical']"
9645095,"['Drama', 'Romance Film', 'Adventure', 'Indie', 'Mystery']"
10050056,['Comedy']
19250997,"['Drama', 'Romance Film']"
28413162,"['Drama', 'Romance Film', 'Thriller', 'Adventure', 'Action']"
891829,"['Drama', 'Comedy', 'Indie']"
2020037,"['Drama', 'Romance Film', 'World cinema', 'Musical']"
871575,"['Thriller', 'Adventure', 'Action', 'World cinema', 'Science Fiction']"
13166707,"['Science Fiction', 'Horror']"
6715066,"['Drama', 'Thriller', 'Crime', 'Mystery']"
1562284,"['Drama', 'Romance Film', 'Adventure', 'Science Fiction']"
2564144,"['Drama', 'Comedy', 'Adventure', 'Action', 'World cinema']"
1571951,"['Drama', 'World cinema']"
17240314,"['Drama', 'Thriller', 'World cinema']"
3400420,['Documentary']
113449,"['Drama', 'Family Film']"
1037237,"['Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
1432870,"['Drama', 'Comedy', 'Indie']"
2255603,"['Drama', 'Comedy', 'Romance Film', 'Adventure', 'Action', 'World cinema', 'Science Fiction', 'Family Film', 'Musical']"
7321030,"['Thriller', 'Horror']"
1572821,"['Drama', 'Thriller', 'Crime', 'Mystery']"
142327,"['Drama', 'Comedy', 'Romance Film', 'Science Fiction']"
34191422,"['Drama', 'Thriller']"
3767190,"['Comedy', 'Family Film']"
2566991,"['Drama', 'World cinema']"
3418109,"['Comedy', 'Romance Film', 'Science Fiction', 'Teen']"
6809364,"['Drama', 'Romance Film', 'World cinema']"
26008438,['Romance Film']
3252860,"['Thriller', 'Adventure', 'Science Fiction']"
35196086,['Action']
3137992,"['Adventure', 'Science Fiction', 'Family Film']"
344978,"['Comedy', 'Romance Film', 'Indie']"
13649283,"['Drama', 'World cinema', 'Musical']"
13378888,"['Drama', 'Comedy', 'Romance Film', 'Musical']"
28814788,"['Drama', 'Comedy', 'Romance Film']"
290633,"['Drama', 'Comedy', 'Romance Film']"
30873996,"['Drama', 'Thriller', 'Adventure', 'Action']"
4294005,"['Thriller', 'Horror', 'Mystery']"
13771001,"['Indie', 'Documentary']"
20960746,"['Drama', 'Comedy']"
41528,"['Drama', 'Comedy', 'Romance Film', 'History']"
3671100,"['Drama', 'Romance Film', 'Adventure', 'World cinema']"
3130366,"['Comedy', 'Romance Film', 'Indie']"
2812718,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
77223,"['Thriller', 'Crime', 'Mystery']"
2525565,"['Drama', 'Comedy', 'Thriller', 'Crime']"
12709909,"['Drama', 'Thriller', 'Indie']"
1189804,"['Drama', 'Thriller', 'Mystery']"
13269570,"['Drama', 'Comedy', 'World cinema']"
16550912,"['Comedy', 'Family Film']"
5016298,"['Drama', 'Comedy', 'Romance Film', 'Adventure', 'Action']"
1794176,"['World cinema', 'Science Fiction', 'Horror']"
201534,"['Drama', 'Comedy', 'Crime', 'Musical']"
5995578,"['Drama', 'Comedy', 'Thriller', 'Indie', 'Science Fiction']"
5430789,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
3408227,"['Documentary', 'Musical']"
1399634,"['Drama', 'Documentary', 'History']"
9090163,"['Drama', 'Comedy']"
2069237,"['Drama', 'Teen']"
31539054,"['Drama', 'Thriller', 'Crime']"
14686017,"['Drama', 'Comedy', 'Thriller', 'Adventure', 'Action', 'Crime']"
9990987,"['Drama', 'Action', 'World cinema', 'History']"
5515243,"['Thriller', 'Horror', 'Mystery']"
10760729,"['Drama', 'Documentary']"
1055633,"['Drama', 'Comedy', 'Romance Film']"
3427182,"['Drama', 'Thriller', 'Adventure', 'Action', 'Science Fiction']"
11659396,"['Drama', 'Comedy', 'Adventure', 'Science Fiction', 'Family Film']"
18549245,"['Drama', 'Thriller', 'Crime']"
3440849,['Comedy']
21475159,"['Adventure', 'Action', 'World cinema']"
15257713,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime']"
1774803,"['Drama', 'Comedy', 'Romance Film']"
730734,"['Comedy', 'Adventure', 'Action', 'Science Fiction', 'Horror', 'Family Film', 'Mystery', 'Teen']"
23400589,"['Drama', 'Comedy']"
7527753,"['Drama', 'Adventure', 'Action', 'History']"
13992008,"['Drama', 'Romance Film', 'History']"
12567618,"['Comedy', 'Romance Film', 'Indie']"
17608105,"['Adventure', 'Science Fiction']"
3326435,"['Drama', 'Romance Film']"
317873,"['Romance Film', 'Science Fiction', 'Family Film', 'Musical']"
3273263,"['Drama', 'Romance Film', 'Thriller', 'Crime']"
4556874,"['Drama', 'Comedy', 'Adventure', 'Action', 'World cinema']"
22136666,['Documentary']
5654699,"['Drama', 'Action']"
17996335,"['Drama', 'Comedy', 'Romance Film', 'World cinema', 'Musical']"
32784153,"['Thriller', 'Adventure', 'Action', 'Crime']"
12332258,"['Comedy', 'World cinema', 'Musical']"
15112860,"['Comedy', 'Adventure', 'Action']"
17031454,"['Drama', 'Crime', 'World cinema']"
9468730,"['Drama', 'Thriller', 'Horror']"
25765787,"['Drama', 'Romance Film']"
435566,"['Drama', 'Romance Film', 'Crime', 'Indie', 'Documentary']"
23710393,"['Action', 'Science Fiction']"
1710667,"['Drama', 'Comedy']"
4711636,"['Adventure', 'Family Film']"
23732448,"['Drama', 'Comedy', 'Romance Film', 'Indie', 'World cinema']"
4408110,['Drama']
1828138,"['Comedy', 'Indie', 'Horror']"
1569551,"['Science Fiction', 'Family Film']"
1438857,"['Drama', 'Action', 'History']"
10541514,"['Drama', 'Comedy', 'Adventure', 'Action', 'Crime']"
6089288,"['Comedy', 'Romance Film', 'Indie']"
3673030,"['Drama', 'Comedy', 'Romance Film', 'Indie']"
74293,"['Comedy', 'Adventure', 'Action', 'Crime']"
11956773,"['Drama', 'Crime', 'Indie']"
560837,['Comedy']
9813617,"['Drama', 'Adventure', 'Family Film']"
12752377,"['Drama', 'Thriller', 'Crime', 'World cinema']"
2014023,"['Drama', 'Romance Film', 'Indie', 'Family Film']"
4496097,"['Thriller', 'Horror']"
23620486,"['Drama', 'Adventure', 'World cinema', 'Science Fiction', 'Horror', 'Family Film']"
12810600,"['Drama', 'Comedy', 'Adventure', 'World cinema', 'Family Film']"
9280225,"['Adventure', 'Action', 'Indie']"
5878592,[]
2643692,"['Drama', 'Thriller', 'Adventure', 'Action', 'Crime', 'History']"
1039414,"['Comedy', 'Thriller', 'Action', 'Crime', 'Indie']"
18358585,['Comedy']
11090495,"['Indie', 'Documentary', 'Musical']"
36147846,"['Thriller', 'Horror']"
165794,"['Comedy', 'Romance Film']"
1420419,"['Drama', 'Romance Film']"
5275752,"['Drama', 'Indie', 'Family Film']"
1397876,"['Thriller', 'Adventure', 'Action', 'Science Fiction']"
5079733,"['Drama', 'Comedy', 'Family Film']"
7202949,"['Drama', 'Indie', 'Family Film']"
4427791,['Drama']
28945420,"['Drama', 'Family Film']"
1525959,"['Drama', 'Family Film', 'Documentary']"
7533357,"['Drama', 'Comedy', 'Science Fiction', 'Family Film']"
16794053,"['Thriller', 'Science Fiction', 'Horror', 'Mystery']"
5524740,"['Comedy', 'Adventure', 'Action', 'Science Fiction', 'Family Film']"
142476,"['Drama', 'Comedy', 'Romance Film', 'Thriller', 'Crime', 'Mystery']"
16235196,"['Comedy', 'Indie']"
22547607,"['Thriller', 'Adventure', 'Action', 'Science Fiction', 'Family Film']"
10144863,"['Drama', 'Crime', 'Indie']"
25491,"['Comedy', 'Indie', 'Science Fiction', 'Horror', 'Musical']"
31306385,"['Drama', 'Comedy', 'Romance Film', 'Musical']"
885824,"['Comedy', 'Science Fiction']"
10064950,"['Comedy', 'Indie', 'World cinema', 'Musical']"
21015273,"['Adventure', 'Family Film', 'Musical']"
35575593,"['Drama', 'Thriller', 'Crime']"
160047,"['Drama', 'Comedy', 'Romance Film', 'Musical']"
652534,"['Comedy', 'Thriller', 'Adventure', 'Action', 'World cinema', 'Science Fiction']"
1589300,"['Comedy', 'Thriller', 'Crime']"
19027603,['Family Film']
8154771,"['Comedy', 'Horror']"
1633134,"['Drama', 'Romance Film', 'Documentary']"
1681255,"['Drama', 'Romance Film', 'Indie', 'Teen']"
35581515,"['Drama', 'Science Fiction']"
3702581,['Comedy']
7865056,"['Thriller', 'Adventure', 'Action', 'Crime', 'Mystery']"
2010889,"['Comedy', 'Romance Film']"
11395322,"['Drama', 'Indie']"
3665600,"['Comedy', 'Romance Film']"
13702809,"['Drama', 'Romance Film', 'Crime', 'History']"
474556,"['Drama', 'Comedy', 'Romance Film']"
16023028,"['Drama', 'Comedy']"
2385928,"['Drama', 'Comedy', 'Romance Film']"
10578574,"['Drama', 'Romance Film', 'World cinema']"
1659954,"['Drama', 'Comedy', 'Crime', 'Indie', 'Science Fiction']"
75265,"['Drama', 'Indie']"
8526620,['Action']
299490,"['Drama', 'Thriller', 'Crime', 'World cinema', 'Mystery']"
26107567,"['Comedy', 'Romance Film']"
24127710,['Thriller']
3626312,"['Thriller', 'Adventure', 'Action', 'Crime', 'World cinema']"
67431,"['Thriller', 'Adventure', 'Action']"
6179790,"['Drama', 'World cinema', 'Musical']"
26319447,"['Drama', 'Thriller', 'Crime']"
2811692,"['Drama', 'Romance Film', 'Crime', 'Documentary']"
4138142,"['Thriller', 'Adventure', 'Action', 'Science Fiction']"
5329439,"['Drama', 'History']"
1339188,"['Comedy', 'Adventure', 'Action', 'Indie', 'Family Film', 'Musical']"
2328364,"['Indie', 'Horror', 'Teen']"
54173,"['Drama', 'Comedy', 'Thriller', 'Crime', 'Indie']"
9070689,"['Adventure', 'Action', 'World cinema']"
3112136,"['Drama', 'Comedy', 'Indie']"
18324111,"['Comedy', 'Crime']"
717281,"['Drama', 'Romance Film', 'Science Fiction', 'Mystery']"
3625867,"['Drama', 'World cinema']"
473286,"['Comedy', 'Romance Film']"
22799765,"['Thriller', 'World cinema', 'Mystery']"
