,key_0,Wiki_ID,tconst,Freebase_ID,movie,release_date,genres,countries,Ratio_Female_to_Total,num_female,num_male,languages,total_gross,gross,ratio_of_home_country,country,Region,treatment_region,n_languages,n_countries,propensity_score
5748,"('Belgium',)",10815153,tt0810809,/m/02qqxk6,congorama,2006.0,"['Road movie', 'Drama', 'Comedy', 'World cinema']","['France', 'Belgium', 'Canada']",0.3333333333333333,2.0,4.0,"['French', 'English']",47643.0,46686.0,0.9799131037088344,['Belgium'],Europe,1,2,3,0.14398310808771128
3193,"('United States of America', 'Canada', 'France', 'Japan')",2701261,tt0422720,/m/07yvsn,marie antoinette,2006.0,"['History', 'Biography', 'Drama', 'Japanese Movies']","['United States of America', 'France', 'Japan']",0.5263157894736842,10.0,9.0,"['French', 'English']",57598282.0,39568678.0,0.686976705312148,"['United States of America', 'Canada', 'France', 'Japan']",,0,2,3,0.14398310808771128
3477,"('United Kingdom',)",3138227,tt0062141,/m/08twgg,poor cow,1967.0,"['Kitchen sink realism', 'Social problem film', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",['United Kingdom'],0.375,3.0,5.0,['English'],15709.0,15709.0,1.0,['United Kingdom'],Europe,1,1,1,0.03231490940054961
1185,"('United States of America', 'Canada')",680006,tt0061852,/m/032bm6,the jungle book,1967.0,"['Adventure', 'Animation', 'Musical', 'Drama', 'Fantasy', 'Family Film']",['United States of America'],0.1,1.0,9.0,['English'],146310084.0,141843612.0,0.9694725621236059,"['United States of America', 'Canada']",North America,0,1,1,0.03231490940054961
6082,"('Poland',)",12787080,tt0879843,/m/02x4xnj,katyn,2007.0,"['History', 'Drama', 'World cinema', 'War film']",['Poland'],0.38461538461538464,5.0,8.0,"['Polish', 'German', 'Russian']",14768451.0,13558634.0,0.918080982223525,['Poland'],Europe,1,3,1,0.133603939110392
2562,"('United States of America', 'Canada')",1964091,tt0435705,/m/069dl1,next,2007.0,"['Thriller', 'Science Fiction', 'Action']",['United States of America'],0.16666666666666666,2.0,10.0,"['French', 'German', 'English']",77621983.0,18211013.0,0.23461154039313836,"['United States of America', 'Canada']",North America,0,3,1,0.133603939110392
2235,"('Italy',)",1567210,tt0291502,/m/05b_gq,swept away,2002.0,"['Romantic comedy', 'Romance Film', 'Comedy']","['Italy', 'United Kingdom']",0.4,4.0,6.0,"['Greek', 'Italian', 'English']",1036520.0,75818.0,0.07314668313201868,['Italy'],Europe,1,3,2,0.12218282814651972
899,"('United States of America', 'Canada', 'Germany')",479757,tt0187738,/m/02fj8n,blade ii,2002.0,"['Thriller', 'Action Thrillers', 'Horror', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']","['United States of America', 'Germany']",0.15384615384615385,2.0,11.0,"['Czech', 'Romanian', 'English']",154862014.0,92694446.0,0.5985615426646848,"['United States of America', 'Canada', 'Germany']",,0,3,2,0.12218282814651972
4325,"('United Kingdom',)",4996220,tt0407998,/m/0cz0_q,the mistress of spices,2005.0,"['Romantic drama', 'Romance Film', 'Drama', 'Film adaptation']","['United States of America', 'United Kingdom']",0.5454545454545454,6.0,5.0,['English'],1337846.0,465948.0,0.3482822387629069,['United Kingdom'],Europe,1,1,2,0.12620439533574818
2087,"('United States of America', 'Canada', 'Germany')",1402997,tt0362165,/m/04zs23,son of the mask,2005.0,"['Superhero movie', 'Action/Adventure', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy', 'Slapstick']","['United States of America', 'Germany']",0.1,1.0,9.0,['English'],59981548.0,17542515.0,0.2924651927956244,"['United States of America', 'Canada', 'Germany']",,0,1,2,0.12620439533574818
8843,"('Russia',)",36462620,tt1966566,/m/0k951mn,stalingrad,2013.0,"['Action', 'Drama', 'War film']",['Russia'],0.0,0.0,2.0,"['German', 'Russian']",68316452.0,52033664.0,0.7616564162319203,['Russia'],Europe,1,2,1,0.15617113184483217
8226,"('United States of America', 'Canada')",30294906,tt1454468,/m/0g5rm7s,gravity,2013.0,"['Thriller', 'Science Fiction']",['United States of America'],0.5,1.0,1.0,"['English', 'Spanish']",727725696.0,274092705.0,0.37664288413418895,"['United States of America', 'Canada']",North America,0,2,1,0.15617113184483217
6939,"('Spain',)",19837210,tt0374180,/m/04q31n1,romasanta,2004.0,"['Gothic Film', 'Period piece', 'Horror', 'Psychological thriller']","['Spain', 'United Kingdom']",0.42857142857142855,3.0,4.0,"['English', 'Spanish']",813586.0,413055.0,0.5076967892761183,['Spain'],Europe,1,2,2,0.1261748014089927
660,"('United States of America', 'Canada', 'United Kingdom')",308856,tt0293508,/m/01sxdy,the phantom of the opera,2004.0,"['Horror', 'Period piece', 'Musical', 'Drama', 'Romantic drama', 'Romance Film']","['United States of America', 'United Kingdom']",0.3076923076923077,4.0,9.0,"['Italian', 'English']",147481163.0,68821284.0,0.46664457073748467,"['United States of America', 'Canada', 'United Kingdom']",,0,2,2,0.1261748014089927
8181,"('United Kingdom',)",29719885,tt1760967,/m/0fq17vk,ill manors,2012.0,['Drama'],['United Kingdom'],0.5,2.0,2.0,[],714441.0,714441.0,1.0,['United Kingdom'],Europe,1,0,1,0.14236571556609184
8274,"('India',)",30856194,tt1728986,/m/0gfffqy,bol bachchan,2012.0,['Comedy film'],['India'],0.5,3.0,3.0,[],28544287.0,25141092.0,0.8807749165358378,['India'],Asia,0,0,1,0.14236571556609184
8459,"('United Kingdom',)",32339715,tt1777551,/m/0g8zw5g,bobby fischer against the world,2011.0,"['Biography', 'Drama', 'Documentary']","['Iceland', 'United States of America', 'United Kingdom']",,,,"['Russian', 'English']",90511.0,83056.0,0.9176343206903028,['United Kingdom'],Europe,1,2,3,0.16792607852196959
8111,"('Italy', 'France')",28984353,tt1440345,/m/0dgpwnk,this must be the place,2011.0,"['Drama', 'Comedy']","['France', 'Italy', 'Ireland']",0.38461538461538464,5.0,8.0,"['Hebrew', 'English']",11928909.0,9012753.0,0.7555387504423079,"['Italy', 'France']",,0,2,3,0.16792607852196959
7774,"('Russia',)",26062159,tt0766224,/m/0b6fk95,zhizn vrasplokh,2007.0,['Drama'],['Russia'],,,,[],269097.0,251600.0,0.9349788366276844,['Russia'],Europe,1,0,1,0.12153484093837973
7770,"('United States of America', 'Canada')",26017324,tt0928406,/m/04ygm3t,the wonder of it all,2007.0,"['Culture & Society', 'History', 'Documentary']",['United States of America'],0.0,0.0,1.0,[],781016.0,781016.0,1.0,"['United States of America', 'Canada']",North America,0,0,1,0.12153484093837973
4956,"('United Kingdom',)",6736202,tt0450238,/m/0glbmg,the all together,2007.0,"['Romance Film', 'Drama', 'Comedy']",['United Kingdom'],0.25,2.0,6.0,['English'],9792.0,9792.0,1.0,['United Kingdom'],Europe,1,1,1,0.12544976758228776
4470,"('United States of America', 'Canada')",5349123,tt0467110,/m/0dgt4t,underdog,2007.0,"['Science Fiction', 'Adventure', 'Superhero movie', 'Action/Adventure', ""Children's"", 'Fantasy', 'Comedy', 'Family Film', 'Action']",['United States of America'],0.3,3.0,7.0,['English'],64838661.0,43760605.0,0.6749153101727379,"['United States of America', 'Canada']",North America,0,1,1,0.12544976758228776
4668,"('United Kingdom',)",5861423,tt0828154,/m/02qyqjs,the pervert's guide to cinema,2006.0,"['Media Studies', 'Film', 'Film & Television History', 'Documentary']","['Austria', 'United Kingdom', 'Netherlands']",0.0,0.0,1.0,['English'],9633.0,9633.0,1.0,['United Kingdom'],Europe,1,1,3,0.13958211995782946
3100,"('United States of America', 'Canada', 'France', 'Czech Republic')",2581392,tt0383216,/m/07phbc,the pink panther,2006.0,"['Crime Fiction', 'Action/Adventure', 'Mystery', 'Comedy', 'Reboot', 'Family Film', 'Action', 'Slapstick']","['France', 'United States of America', 'Czech Republic']",0.25,4.0,12.0,['English'],164115897.0,86705443.0,0.5283183688171292,"['United States of America', 'Canada', 'France', 'Czech Republic']",,0,1,3,0.13958211995782946
3702,"('United Kingdom',)",3548398,tt0419160,/m/09kvtq,spirit trap,2005.0,"['Horror', 'Haunted House Film', 'Supernatural']",['United Kingdom'],0.5,3.0,3.0,['English'],25245.0,25245.0,1.0,['United Kingdom'],Europe,1,1,1,0.11766990042882075
2471,"('United States of America', 'Canada')",1830431,tt0386140,/m/05_cq9,the legend of zorro,2005.0,"['Swashbuckler films', 'Adventure', 'Superhero movie', 'Costume drama', 'Costume Adventure', 'Action/Adventure', 'Action']",['United States of America'],0.16666666666666666,3.0,15.0,['English'],139036875.0,46464023.0,0.33418489159800235,"['United States of America', 'Canada']",North America,0,1,1,0.11766990042882075
4812,"('United Kingdom',)",6182610,tt0432260,/m/0fvjzn,brothers of the head,2005.0,"['Mockumentary', 'Indie', 'Comedy-drama', 'Period piece', 'Musical', 'Drama', 'Film adaptation', 'Music']","['England', 'United Kingdom']",0.16666666666666666,2.0,10.0,['English'],84425.0,39343.0,0.46601125259105713,['United Kingdom'],Europe,1,1,2,0.12620439533574818
2052,"('United States of America', 'Canada', 'Germany')",1377427,tt0393162,/m/04xx9s,coach carter,2005.0,"['Sports', 'Drama', 'Biography', 'Coming of age', 'Docudrama']","['United States of America', 'Germany']",0.35294117647058826,6.0,11.0,['English'],76602273.0,67903600.0,0.8864436698895345,"['United States of America', 'Canada', 'Germany']",,0,1,2,0.12620439533574818
3214,"('United Kingdom',)",2742724,tt0377084,/m/0809_5,ladies in lavender,2004.0,"['Romantic comedy', 'Comedy of manners', 'Comedy-drama', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",['United Kingdom'],0.36363636363636365,4.0,7.0,"['Polish', 'English', 'German']",20377075.0,6086902.0,0.2987132353392231,['United Kingdom'],Europe,1,3,1,0.1214489047519232
1085,"('United States of America', 'Canada')",612052,tt0316654,/m/02wgk1,spider-man 2,2004.0,"['Thriller', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Drama', 'Fantasy', 'Action']",['United States of America'],0.37037037037037035,10.0,17.0,"['Chinese language', 'English', 'Russian']",788976453.0,373585825.0,0.47350693874256855,"['United States of America', 'Canada']",North America,0,3,1,0.1214489047519232
7494,"('Norway',)",24143924,tt0384639,/m/07k4lgf,uno,2004.0,"['Drama', 'World cinema']",['Norway'],0.0,0.0,4.0,['Norwegian'],3234693.0,3228913.0,0.9982131225436232,['Norway'],Europe,1,1,1,0.11393902414204478
909,"('Australia',)",488210,tt0316353,/m/02ghv1,one perfect day,2004.0,"['Indie', 'World cinema', 'Drama', 'Romantic drama', 'Romance Film', 'Musical Drama']",['Australia'],0.42857142857142855,3.0,4.0,['English'],841761.0,841761.0,1.0,['Australia'],Oceania,0,1,1,0.11393902414204478
7466,"('Netherlands',)",23992707,tt1320352,/m/07kj9gd,nothing personal,2009.0,"['Romantic drama', 'Romance Film', 'Drama', 'Indie']","['Ireland', 'Netherlands']",0.375,3.0,5.0,['English'],973377.0,429685.0,0.4414373875692563,['Netherlands'],Europe,1,1,2,0.14317250954996322
6171,"('United States of America', 'Canada', 'Germany')",13393215,tt0780567,/m/05pxnmb,imagine that,2009.0,"['Drama', 'Family Film', 'Fantasy', 'Comedy']","['United States of America', 'Germany']",0.3333333333333333,7.0,14.0,['English'],21883645.0,16391520.0,0.7490306116736951,"['United States of America', 'Canada', 'Germany']",,0,1,2,0.14317250954996322
7787,"('France',)",26122705,tt1473074,/m/0b6j4f5,mammuth,2010.0,"['Drama', 'Comedy', 'World cinema']",['France'],0.36363636363636365,4.0,7.0,['French'],7137183.0,5464093.0,0.7655811823796588,['France'],Europe,1,1,1,0.13794235190038834
7160,"('United States of America', 'Canada')",21811775,tt1373406,/m/05p57kw,snowmen,2010.0,['Family Film'],['United States of America'],0.23809523809523808,5.0,16.0,['English'],54805.0,54805.0,1.0,"['United States of America', 'Canada']",North America,0,1,1,0.13794235190038834
6943,"('France',)",19848011,tt0875113,/m/04q8ssx,99 francs,2007.0,"['Media Satire', 'Drama', 'Comedy']",['France'],0.3333333333333333,1.0,2.0,['French'],13444973.0,10337943.0,0.7689076802162415,['France'],Europe,1,1,1,0.12544976758228776
3250,"('United States of America', 'Canada')",2811955,tt0423294,/m/08481w,surf's up,2007.0,"['Mockumentary', 'Adventure', 'Computer Animation', 'Animation', 'Sports', 'Comedy', 'Family Film']",['United States of America'],0.1,1.0,9.0,['English'],152005713.0,58867694.0,0.3872729046703659,"['United States of America', 'Canada']",North America,0,1,1,0.12544976758228776
3937,"('Netherlands',)",4073773,tt0385677,/m/0bgrnw,ellis in glamourland,2004.0,['Comedy'],['Netherlands'],1.0,3.0,0.0,"['Dutch', 'English']",1579799.0,1579799.0,1.0,['Netherlands'],Europe,1,2,1,0.11764203833536802
1080,"('United States of America', 'Canada')",607444,tt0337563,/m/02vzpb,13 going on 30,2004.0,"['Romantic comedy', 'Fantasy', 'Comedy', 'Coming of age', 'Romance Film', 'Fantasy Comedy']",['United States of America'],0.5769230769230769,15.0,11.0,"['Portuguese', 'English']",95014649.0,57231747.0,0.6023465602656702,"['United States of America', 'Canada']",North America,0,2,1,0.11764203833536802
8268,"('United Kingdom',)",30750975,tt1836987,/m/0gfghtb,trishna,2011.0,"['Romance Film', 'Drama']","['England', 'United Kingdom']",0.375,3.0,5.0,"['Hindi', 'English']",967672.0,311300.0,0.32169991484717964,['United Kingdom'],Europe,1,2,2,0.157077368300712
7869,"('United States of America', 'Canada', 'United Kingdom')",26790467,tt1229822,/m/0bmfnjs,jane eyre,2011.0,"['Romantic drama', 'Romance Film', 'Drama', 'Period piece', 'Film adaptation']","['United States of America', 'United Kingdom']",0.7619047619047619,16.0,5.0,"['French', 'English']",30869691.0,19079297.0,0.6180592154291404,"['United States of America', 'Canada', 'United Kingdom']",,0,2,2,0.157077368300712
7982,"('France',)",27882254,tt1391143,/m/0crs0j2,tete de turc,2010.0,"['Crime Fiction', 'Thriller', 'Drama', 'World cinema']",['France'],0.625,5.0,3.0,['French'],1751180.0,1732024.0,0.9890610902362978,['France'],Europe,1,1,1,0.13794235190038834
7017,"('India',)",20435658,tt1291465,/m/04zxn2z,raajneeti,2010.0,"['Thriller', 'Crime Fiction', 'Melodrama', 'Epic', 'Drama', 'Action', 'Political drama', 'Bollywood']",['India'],0.26666666666666666,4.0,11.0,['Hindi'],29459596.0,26925765.0,0.9139896215820474,['India'],Asia,0,1,1,0.13794235190038834
4794,"('United Kingdom',)",6139032,tt0468736,/m/0fs5fj,festival,2005.0,"['Parody', 'Black comedy', 'Comedy']","['United Kingdom', 'Scotland']",0.4166666666666667,5.0,7.0,['English'],168055.0,168055.0,1.0,['United Kingdom'],Europe,1,1,2,0.12620439533574818
2058,"('United States of America', 'Canada')",1380766,tt0373445,/m/04y2vm,the wendell baker story,2005.0,"['Romantic comedy', 'Ensemble Film', 'Indie', 'Comedy of manners', 'Drama', 'Comedy', 'Romance Film']","['United States of America', 'Germany']",0.25,3.0,9.0,['English'],153169.0,127414.0,0.831852398331255,"['United States of America', 'Canada']",North America,0,1,2,0.12620439533574818
5722,"('France',)",10629623,tt0282593,/m/02qknt9,i'm with lucy,2002.0,"['Romantic comedy', 'Comedy film', 'Romance Film']","['United States of America', 'France']",0.29411764705882354,5.0,12.0,"['English', 'Spanish']",719309.0,633818.0,0.8811484355124154,['France'],Europe,1,2,2,0.11835605578617393
570,"('Australia', 'New Zealand')",249956,tt0252444,/m/01l2qq,rabbit-proof fence,2002.0,"['Adventure', 'World cinema', 'History', 'Action/Adventure', 'Period piece', 'Drama', 'Film adaptation']","['Australia', 'New Zealand']",0.625,5.0,3.0,"['Australian Aboriginal Pidgin English', 'English']",14508260.0,4148288.0,0.2859259483907788,"['Australia', 'New Zealand']",,0,2,2,0.11835605578617393
178,"('United States of America', 'Canada')",75261,tt0077975,/m/0j_tw,national lampoon's animal house,1978.0,"['Sex comedy', 'Absurdism', 'Gross-out film', 'Comedy', 'Gross out', 'Romance Film']",['United States of America'],0.21739130434782608,5.0,18.0,"['Italian', 'English']",141607219.0,141600000.0,0.9999490209605769,"['United States of America', 'Canada']",North America,0,2,1,0.04915491638218314
4890,"('United Kingdom',)",6446036,tt0076752,/m/0g5ptf,the spy who loved me,1977.0,"['Thriller', 'Action Thrillers', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']",['United Kingdom'],0.34782608695652173,8.0,15.0,"['Arabic', 'Italian', 'English']",46875764.0,36660.0,0.0007820672533465268,['United Kingdom'],Europe,1,3,1,0.04914237382743191
5925,"('Netherlands',)",12058465,tt0288263,/m/02vnf8k,tom & thomas,2002.0,"['Family Film', 'Family Drama', 'Drama', 'Adventure']","['United Kingdom', 'Netherlands']",0.2857142857142857,2.0,5.0,['English'],233488.0,231620.0,0.9919995888439663,['Netherlands'],Europe,1,1,2,0.11463348639386026
1433,"('United States of America', 'Canada', 'United Kingdom')",875305,tt0278731,/m/03krmz,spider,2002.0,"['Thriller', 'Mystery', 'Drama', 'Psychological thriller']","['Canada', 'United Kingdom']",0.4,6.0,9.0,['English'],5351793.0,2167814.0,0.4050631255730556,"['United States of America', 'Canada', 'United Kingdom']",,0,1,2,0.11463348639386026
5296,"('Russia',)",8447974,tt0420982,/m/0273rp1,zhmurki,2005.0,"['Crime Fiction', 'Action/Adventure', 'Comedy', 'World cinema']",['Russia'],0.0,0.0,8.0,['Russian'],4180000.0,4180000.0,1.0,['Russia'],Europe,1,1,1,0.11766990042882075
2277,"('United States of America', 'Canada')",1604763,tt0357110,/m/05g04b,the ballad of jack and rose,2005.0,"['Drama', 'Indie']",['United States of America'],0.4444444444444444,4.0,5.0,['English'],916051.0,712275.0,0.7775495032481816,"['United States of America', 'Canada']",North America,0,1,1,0.11766990042882075
5319,"('France',)",8543798,tt0446442,/m/02779ct,quelques jours en septembre,2006.0,"['Thriller', 'Drama', 'Suspense', 'World cinema', 'Political thriller']",['France'],0.2857142857142857,2.0,5.0,"['French', 'Arabic', 'Italian', 'English']",471845.0,280571.0,0.5946253536648688,['France'],Europe,1,4,1,0.1335728752909887
1623,"('United States of America', 'Canada')",999394,tt0383574,/m/03y0pn,pirates of the caribbean: dead man's chest,2006.0,"['Swashbuckler films', 'Fantasy Adventure', 'Adventure', 'Fantasy', 'Adventure Comedy', 'Action']",['United States of America'],0.15,3.0,17.0,"['Greek', 'Turkish', 'Standard Mandarin', 'English']",1034597978.0,423315812.0,0.4091597132427413,"['United States of America', 'Canada']",North America,0,4,1,0.1335728752909887
